policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
local_ucb_tw,20262276,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8519.051513295037,851905.1513295037,953798.6654854772,89.31708358974163,101893.51415597345,0.74,0.82,0.1725460953836669,0.04440836950727924,0.5001376249999989,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262277,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5521.53668916235,552153.668916235,642542.5433069598,85.93262417683312,90388.87439072481,0.48,0.78,0.1751520001717883,0.03834960515538507,0.4785055420000006,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262278,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10412.021048748926,1041202.1048748926,1213675.1876418786,85.78918935451799,172473.082766986,0.54,0.77,0.17717239861866904,0.034905167486864806,0.46821283299999905,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262279,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7448.0117762963555,744801.1776296356,863921.7321864993,86.2116497225528,119120.55455686373,0.56,0.65,0.1914726546395773,0.04012253486603824,0.4622192080000005,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262280,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,11506.375360090808,1150637.5360090807,1260500.1656220763,91.28420347657973,109862.62961299554,0.76,0.92,0.17407658308823148,0.04046320984008685,0.45412754200000016,local_ucb_tw_dense,context_noise_refinement
local_ucb_tw,20262281,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6383.488214985126,638348.8214985126,726684.3829931547,87.84402643541135,88335.56149464205,0.55,0.78,0.1854154649648845,0.03710029429226976,0.4520536669999995,local_ucb_tw_dense,context_noise_refinement
oracle,20261640,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8687.07870275047,868707.870275047,868707.870275047,100.0,0.0,1.0,1.0,0.1665958268145577,0.0432833948077117,0.0207162090000001,oracle,context_noise_refinement
oracle,20261641,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,12542.22399023494,1254222.399023494,1254222.399023494,100.0,0.0,1.0,1.0,0.1874095896953178,0.0436956106171338,0.0200628749999989,oracle,context_noise_refinement
oracle,20261642,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,18236.992667907933,1823699.2667907933,1823699.2667907933,100.0,0.0,1.0,1.0,0.1904004521586376,0.0499386630014769,0.0196585830000017,oracle,context_noise_refinement
oracle,20261643,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7338.595909131484,733859.5909131485,733859.5909131485,100.0,0.0,1.0,1.0,0.17785710444037298,0.04240266197619869,0.01881820800000078,oracle,context_noise_refinement
oracle,20261644,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8980.730418725325,898073.0418725325,898073.0418725325,100.0,0.0,1.0,1.0,0.18565098032556776,0.04776279447342264,0.01865483400000123,oracle,context_noise_refinement
oracle,20261645,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7252.910238833122,725291.0238833122,725291.0238833122,100.0,0.0,1.0,1.0,0.18629297041760887,0.03909952648207624,0.019063125000000625,oracle,context_noise_refinement
oracle,20261646,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,13059.154376995644,1305915.4376995645,1305915.4376995645,100.0,0.0,1.0,1.0,0.17194530930181176,0.03991592320851118,0.019712458000000765,oracle,context_noise_refinement
oracle,20261647,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8970.98828261745,897098.828261745,897098.828261745,99.99999999999999,0.0,1.0,1.0,0.17460591487085078,0.045779764693382886,0.01934133299999985,oracle,context_noise_refinement
oracle,20261648,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,12144.251848952223,1214425.1848952223,1214425.1848952223,100.0,0.0,1.0,1.0,0.18074622760279074,0.04403232701090059,0.019320916999999938,oracle,context_noise_refinement
oracle,20261649,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7811.232434140904,781123.2434140904,781123.2434140904,100.00000000000001,0.0,1.0,1.0,0.17611202148807756,0.03866022577238258,0.018948292000001032,oracle,context_noise_refinement
state_thompson,20262538,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7021.295063870441,702129.5063870441,790746.1721407472,88.79328552248369,88616.6657537031,0.58,0.82,0.1763725232161364,0.045523784288736,0.0224620419999999,state_thompson,context_noise_refinement
state_thompson,20262539,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10209.08165777861,1020908.165777861,1127242.36694839,90.56687325739972,106334.20117052888,0.58,0.79,0.1691263313888304,0.0464908465278407,0.0218348749999997,state_thompson,context_noise_refinement
state_thompson,20262540,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,14928.892360649435,1492889.2360649435,1688338.1144581642,88.42359378613294,195448.87839322072,0.67,0.69,0.181599320519847,0.0493017601885821,0.0218772499999992,state_thompson,context_noise_refinement
state_thompson,20262541,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4852.943080246477,485294.30802464765,637315.0831085372,76.14668487957316,152020.7750838896,0.4,0.69,0.18258289807295508,0.04305412146613146,0.02173925000000132,state_thompson,context_noise_refinement
state_thompson,20262542,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5346.178006718961,534617.8006718961,700488.6305983136,76.32069634238874,165870.82992641756,0.52,0.74,0.18707066456341498,0.045661161334038365,0.021168333999998623,state_thompson,context_noise_refinement
state_thompson,20262543,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3872.859280891987,387285.9280891987,568244.1502588221,68.15484645337727,180958.22216962342,0.25,0.48,0.20037051744445544,0.047406185944682704,0.020768792000000147,state_thompson,context_noise_refinement
state_thompson,20262544,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9766.223807355947,976622.3807355947,1196559.9047502351,81.61917985539141,219937.52401464048,0.47,0.81,0.18366054692943312,0.04071247426683512,0.02068887500000116,state_thompson,context_noise_refinement
state_thompson,20262545,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4313.709388906108,431370.9388906108,652218.9607676645,66.13897553405766,220848.02187705366,0.31,0.57,0.16971859988256363,0.04182992886254726,0.0211869999999994,state_thompson,context_noise_refinement
state_thompson,20262546,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6427.117323977719,642711.7323977719,1118507.3570742665,57.46155609373405,475795.6246764946,0.39,0.63,0.1747490127337907,0.04361252796460339,0.021923415999999918,state_thompson,context_noise_refinement
state_thompson,20262547,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3868.4948128846077,386849.4812884608,685266.0731199168,56.452449123475695,298416.59183145605,0.26,0.43,0.1698976709551697,0.03925799356032406,0.02182929199999961,state_thompson,context_noise_refinement
tm_tw,20261565,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6841.625439656392,684162.5439656392,856621.4761111735,79.86754512291117,172458.93214553432,0.59,0.8,0.1779421390568811,0.0387029941434975,0.4946090000000005,tm_tw_dense,context_noise_refinement
tm_tw,20261566,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10882.19859807605,1088219.859807605,1215956.3371909584,89.49497827541703,127736.47738335351,0.7,0.84,0.1876959414096677,0.0396073260453518,0.4856306249999988,tm_tw_dense,context_noise_refinement
tm_tw,20261567,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,13325.523055713393,1332552.305571339,1667946.5512830543,79.89178697280701,335394.2457117154,0.64,0.81,0.1829186964902313,0.0328346089167624,0.4705662920000009,tm_tw_dense,context_noise_refinement
tm_tw,20261568,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5596.39841581177,559639.841581177,701602.9615764074,79.76588928925578,141963.11999523046,0.47,0.78,0.1856677726343609,0.034810353310359345,0.46498174999999975,tm_tw_dense,context_noise_refinement
tm_tw,20261569,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8500.821802502991,850082.1802502992,911679.8473738895,93.24349799976126,61597.66712359036,0.77,0.87,0.19031843335792437,0.045237450400202786,0.4585897499999998,tm_tw_dense,context_noise_refinement
tm_tw,20261570,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5601.9396260992435,560193.9626099244,693895.7294588633,80.7317207510116,133701.7668489389,0.52,0.72,0.18877642287478671,0.043938600410316726,0.4699837080000009,tm_tw_dense,context_noise_refinement
tm_tw,20261571,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10276.640651872265,1027664.0651872265,1213630.4434301627,84.67685288799058,185966.37824293622,0.52,0.73,0.18871690101031718,0.04567953086143177,0.46229354200000117,tm_tw_dense,context_noise_refinement
tm_tw,20261572,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6603.449218660488,660344.9218660488,787506.0433972734,83.85267991307647,127161.12153122458,0.45,0.63,0.19297531161366513,0.0411007044984269,0.47443020800000113,tm_tw_dense,context_noise_refinement
tm_tw,20261573,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10417.601865190212,1041760.1865190213,1180029.4903235193,88.28255522948076,138269.30380449805,0.69,0.81,0.17957803210523363,0.046213351560363165,0.4749408329999998,tm_tw_dense,context_noise_refinement
tm_tw,20261574,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,3919.697692583361,391969.7692583361,654971.7078008285,59.84529783346473,263001.9385424924,0.27,0.65,0.16558343252796728,0.037826936134363415,0.46162120799999684,tm_tw_dense,context_noise_refinement
tm_tw,20262389,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7109.700137805964,710970.0137805964,879488.8419652242,80.83900327739562,168518.8281846278,0.63,0.82,0.1242766750792295,0.0268727597163684,0.5293404169999993,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262390,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7679.886378256345,767988.6378256344,1054253.5601714037,72.84667245522724,286264.92234576924,0.4,0.67,0.1116704138410986,0.0260434545492921,0.4768912920000012,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262391,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3955.3258849758554,395532.58849758544,1441816.8617253266,27.43292848054765,1046284.2732277412,0.16,0.42,0.0974440122222047,0.027380546455334,0.4877370000000027,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262392,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,4020.141463381696,402014.14633816964,752339.7889469466,53.43518344295875,350325.642608777,0.34,0.75,0.11219101543574361,0.027270172974076804,0.47553087500000046,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262393,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8653.816323427973,865381.6323427972,973209.2529967363,88.92040737159938,107827.62065393908,0.71,0.82,0.0942648867484397,0.026645716627455972,0.4655632919999988,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262394,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,4926.077845554306,492607.7845554306,654369.8181474484,75.27972270329128,161762.03359201777,0.46,0.72,0.10490974615182894,0.025039531103766166,0.4715881660000001,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262395,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,10023.648834589121,1002364.8834589121,1283166.657518076,78.11650011212917,280801.7740591639,0.55,0.77,0.12234620536201816,0.02448822815493538,0.4663331669999984,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262396,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,4205.882686254085,420588.2686254084,856178.1184284153,49.123921713560314,435589.84980300686,0.48,0.83,0.10410717521464243,0.025129188830656554,0.4664646250000004,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262397,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11327.899294712051,1132789.9294712052,1248541.820342766,90.72903374275577,115751.89087156067,0.71,0.89,0.10095683674917975,0.02726044934247568,0.47061620799999915,tm_tw_gated_offline,context_noise_refinement
tm_tw,20262398,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,3243.7126661147295,324371.26661147294,641168.8183992123,50.59061783779837,316797.5517877394,0.21,0.55,0.1226329503682278,0.026645947734554764,0.4735292919999985,tm_tw_gated_offline,context_noise_refinement
tm_tw,20263345,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7734.549953239333,773454.9953239333,802925.2053519028,96.3296444262136,29470.21002796944,0.67,0.91,0.1093175287964185,0.0321983534354827,0.5568198340000006,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263346,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,10595.16374246278,1059516.374246278,1174087.3112215046,90.24170213916813,114570.9369752265,0.62,0.77,0.1196142530930601,0.0301915199513849,0.532674667000002,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263347,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,16803.975843640415,1680397.5843640417,1784332.7360091412,94.17512498943654,103935.15164509974,0.78,0.93,0.106052223470589,0.0291582715943396,0.5511051669999993,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263348,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,5547.808808683828,554780.8808683828,767283.2261453754,72.3045756722003,212502.34527699265,0.47,0.82,0.10005353334715307,0.03136600961247857,0.5204830409999985,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263349,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,1749.7773121068929,174977.7312106893,809642.1405677844,21.611737142039225,634664.4093570951,0.3,0.52,0.11176687690610616,0.027775860319836917,0.5147450419999977,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263350,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6092.2991309069575,609229.9130906957,738957.0722034551,82.44456085575672,129727.1591127594,0.54,0.76,0.11423587823713414,0.030995749719430837,0.5093172079999988,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263351,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6186.756148857536,618675.6148857536,1118281.6630047555,55.323773549448134,499606.0481190019,0.4,0.7,0.10924558643354086,0.028838416883609597,0.5014135840000016,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263352,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8195.180682865814,819518.0682865814,893521.4838080714,91.71777994569341,74003.41552148992,0.6,0.79,0.11192637633696512,0.03167661615478194,0.49313049999999947,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263353,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8765.973961153079,876597.3961153079,1204366.7375112958,72.78492246694802,327769.3413959879,0.56,0.74,0.11331477104967165,0.02632443468089685,0.49494758400000194,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw,20263354,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,2887.1586331050416,288715.8633105042,641652.5401835565,44.995670589554855,352936.6768730523,0.22,0.51,0.1107821537761645,0.030607878303189544,0.49073645900000074,tm_tw_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20262393,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8465.565136504167,846556.5136504166,843723.697035963,100.33575169506383,-2832.816614453681,0.71,0.87,0.1797235931894756,0.0449527225048599,0.5037965,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262394,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,10915.712245583483,1091571.2245583483,1204935.24477585,90.59169190136932,113364.02021750156,0.61,0.82,0.1900706602261589,0.0434356487030286,0.4881768750000006,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262395,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,15114.969707088056,1511496.9707088058,1700533.8692359442,88.8836734188615,189036.8985271384,0.7,0.91,0.1752732786339156,0.0459744263315047,0.4745825420000003,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262396,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6126.904817700066,612690.4817700066,658299.93978963,93.07162962308661,45609.45801962342,0.56,0.86,0.17725583653127217,0.04123358050924032,0.44637875000000093,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262397,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8638.438903553813,863843.8903553813,885507.8727917724,97.5534963491527,21663.98243639106,0.85,0.94,0.19112952025569493,0.05000751396917697,0.4483421249999999,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262398,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6185.542590780511,618554.2590780511,702648.8380090347,88.03177712934574,84094.57893098367,0.6,0.83,0.1779931451575048,0.045997494669423496,0.44761700000000104,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262399,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,8891.045935316408,889104.5935316407,1185665.9569299626,74.98778119882886,296561.3633983219,0.56,0.84,0.17771803680535983,0.04227474470449696,0.4467995420000008,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262400,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7289.327671926773,728932.7671926774,878190.3615659919,83.00395894721984,149257.59437331453,0.44,0.61,0.18351767680589848,0.04195394973375746,0.44691270799999927,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262401,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9280.294929959322,928029.4929959322,1208651.7869023348,76.78220501989145,280622.29390640254,0.53,0.71,0.17927402415092064,0.04584646326124049,0.44887466699999834,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262402,100,8,2,0.0,0.45,0.0,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7546.592250099667,754659.2250099666,759894.7948334474,99.31101385888184,5235.569823480793,0.76,0.91,0.18736630417287975,0.042795285659516694,0.44922783399999844,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20263217,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7576.08964714442,757608.964714442,830586.0154746772,91.21378768717544,72977.05076023517,0.65,0.82,0.1163453766625657,0.0263590093618023,0.516445375,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263218,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11350.857368511424,1135085.7368511425,1165055.61960178,97.42760068734906,29969.882750637364,0.72,0.91,0.0989558857297426,0.0260483174673856,0.4833887920000013,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263219,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,16817.930865411297,1681793.0865411295,1794199.2757224736,93.73502204006402,112406.18918134389,0.85,0.9,0.1141792313809964,0.0292109633043771,0.4757279999999966,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263220,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6357.956386973845,635795.6386973845,661371.939038066,96.13284162344702,25576.300340681453,0.59,0.8,0.10302124224186478,0.02651473631480092,0.451813542,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263221,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8095.314662331599,809531.4662331599,815475.6838805516,99.27107358749124,5944.217647391721,0.75,0.91,0.1006004218106538,0.027904982736026703,0.45314408300000153,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263222,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6170.968510349436,617096.8510349436,696174.7771778794,88.64108141586253,79077.92614293576,0.74,0.89,0.10840028504313379,0.02590885752518026,0.45277766699999944,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263223,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,13620.601349008419,1362060.1349008419,1333167.6160134345,102.16720827451573,-28892.51888740738,0.75,0.88,0.11225406234153264,0.0265254035239289,0.452723584000001,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263224,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5609.699420910937,560969.9420910937,782536.0776436838,71.68614433474377,221566.13555259,0.47,0.72,0.11173228619595575,0.024249885948305596,0.45291183299999815,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263225,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,11331.080704684735,1133108.0704684735,1236448.7202193558,91.64214026340301,103340.6497508823,0.75,0.87,0.10707761139039951,0.026729838383296105,0.45296104200000187,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263226,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6762.251174915352,676225.1174915351,737627.2721659583,91.67572065304435,61402.15467442316,0.57,0.85,0.1171596669103475,0.024426310326657066,0.4558391250000007,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263217,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,8235.763864829016,823576.3864829016,806122.4469132081,102.1651722559678,-17453.939569693524,0.74,0.92,0.0957010524741795,0.0266749200210942,0.5014531670000011,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263218,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,11705.269829281187,1170526.982928119,1191129.474079457,98.27033990849225,20602.49115133868,0.69,0.88,0.1123937602563998,0.0247834951178487,0.487532625,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263219,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,16462.344046665843,1646234.4046665842,1720849.253593441,95.66406826332708,74614.84892685711,0.84,0.93,0.1187262569316737,0.0283169288875409,0.4869103330000008,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263220,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,6317.173486708664,631717.3486708665,618047.2623774444,102.21181892155582,-13670.086293422035,0.62,0.88,0.10364627914240987,0.024998246693417506,0.4584514999999989,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263221,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,9393.681353790313,939368.1353790312,916432.3580128201,102.50272452360201,-22935.777366211056,0.85,0.96,0.10751410267719391,0.029994096817230264,0.45277374999999864,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263222,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,6994.133599407384,699413.3599407384,703902.1718640218,99.36229605437975,4488.811923283385,0.79,0.94,0.11240002178686573,0.026445675217599232,0.45178579099999894,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263223,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,12451.238713286379,1245123.871328638,1368557.1326951524,90.98077395399397,123433.26136651449,0.76,0.93,0.11091188564998766,0.02552274708583965,0.4561085000000027,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263224,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,6415.298330038221,641529.8330038221,817307.8438842711,78.4930473632725,175778.01088044897,0.42,0.67,0.10252885545944057,0.026259494053353472,0.45407466700000043,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263225,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,11873.284736669315,1187328.4736669315,1267672.9351981832,93.66205120418613,80344.46153125167,0.78,0.94,0.10305330042547992,0.02600085375624702,0.4585220000000021,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263226,100,8,2,0.0,0.45,0.0,gated_offline,1.0,1.0,beta,20.0,0.1,0.95,False,7423.481152819038,742348.1152819038,767174.7715873698,96.76388520257294,24826.65630546608,0.69,0.87,0.1119013807047293,0.025388295930726713,0.4586240410000002,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20264173,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7339.544414925695,733954.4414925695,830819.8190407356,88.34098858402211,96865.37754816609,0.64,0.84,0.1001972139118273,0.0296823995340055,0.5397911660000005,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264174,100,8,2,0.0,0.45,0.0,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,12016.413368740154,1201641.3368740154,1227565.752896301,97.88814440602306,25924.416022285583,0.8,0.97,0.1085002979219947,0.0261991336214363,0.5347742080000017,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
